047_01.png	438.02	309.38	426.30	311.33	412.24	316.28	373.57	320.31	359.50	319.01	346.48	319.27
047_02.png	440.11	310.42	430.99	312.11	414.32	316.67	376.17	320.44	364.06	319.01	348.57	319.66
047_03.png	439.19	312.11	428.13	313.28	413.67	317.19	374.48	320.83	361.07	318.88	348.31	319.40
047_04.png	435.55	312.76	421.88	314.06	409.25	317.84	370.83	320.96	354.56	318.88	343.36	319.14
047_05.png	435.81	313.28	425.65	314.06	408.86	318.49	370.44	320.83	358.46	319.40	343.36	319.79
047_06.png	435.81	313.54	421.09	315.23	409.38	318.10	371.09	321.36	353.78	319.66	344.01	319.79
047_07.png	436.20	314.97	423.31	316.54	410.16	319.53	370.83	322.53	355.99	321.36	344.79	321.09
047_08.png	437.50	315.23	426.82	316.67	411.85	319.66	372.39	322.00	359.50	320.83	346.88	320.96
047_09.png	438.93	315.50	429.82	316.67	413.67	320.05	374.74	321.88	363.02	320.57	348.70	320.57
047_10.png	439.45	316.93	430.21	318.49	412.89	320.57	375.00	322.92	363.15	322.53	348.57	322.27
047_11.png	439.19	317.84	426.43	319.01	412.89	320.70	373.83	323.83	358.98	322.66	348.05	322.39
047_12.png	438.80	318.23	424.09	319.79	412.24	322.00	374.61	324.61	357.03	322.79	346.88	323.57
