089_01.png	409.89	229.43	396.75	227.61	384.50	230.60	344.40	230.47	332.03	227.47	319.27	229.30
089_02.png	410.16	223.70	398.57	222.66	384.64	225.52	345.31	225.00	333.98	222.27	319.14	222.53
089_03.png	410.29	225.78	396.75	225.00	383.98	227.61	344.66	226.82	332.03	223.96	318.62	224.22
089_04.png	405.21	225.39	391.14	224.74	379.56	227.73	339.84	227.21	326.17	224.61	314.06	225.26
089_05.png	408.98	225.65	393.36	225.13	383.86	227.61	344.79	227.34	328.64	223.96	318.75	224.35
089_06.png	409.25	227.47	393.36	226.95	383.46	228.78	344.27	228.25	328.78	225.78	318.62	226.04
089_07.png	409.25	226.82	395.31	227.34	383.72	228.91	344.66	227.73	330.47	225.78	318.36	225.52
089_08.png	408.98	228.52	396.88	227.73	383.98	229.43	344.40	228.25	332.03	225.91	318.75	226.17
089_09.png	411.33	228.64	400.39	227.61	385.94	229.43	346.48	228.25	335.29	225.91	321.09	225.78
089_10.png	411.33	229.17	400.13	228.78	385.68	229.82	346.36	228.39	335.42	226.82	321.09	226.69
089_11.png	411.85	229.82	399.09	229.04	386.20	230.08	346.61	228.91	334.11	227.21	320.57	227.47
089_12.png	412.37	229.17	398.70	227.73	386.98	229.69	348.31	228.13	333.98	226.30	322.00	226.30
