037_01.png	453.78	411.59	438.41	411.85	426.69	415.50	390.36	418.36	375.26	417.32	362.50	418.88
037_02.png	454.04	410.42	442.19	410.55	427.08	415.36	390.11	418.49	377.73	416.14	361.20	418.88
037_03.png	453.13	410.68	438.80	410.55	425.91	415.11	388.93	418.75	375.00	416.28	360.29	419.27
037_04.png	453.00	410.29	436.85	410.81	425.39	414.97	388.54	418.88	372.92	416.14	360.16	418.75
037_05.png	451.43	410.94	433.33	410.81	423.44	415.36	386.59	418.75	369.40	416.41	357.94	418.36
037_06.png	451.04	412.11	433.20	412.63	423.44	415.89	386.72	419.14	369.14	418.10	358.46	419.53
037_07.png	451.17	412.89	436.20	412.89	424.22	416.54	387.11	420.18	372.00	418.88	359.50	420.83
037_08.png	451.69	413.54	438.28	413.67	424.87	417.32	387.63	420.70	373.83	419.79	359.64	422.53
037_09.png	451.95	413.28	440.23	413.41	425.13	417.45	387.50	420.70	375.91	419.66	359.50	422.66
037_10.png	451.82	415.11	440.36	415.23	424.87	418.49	387.50	421.75	375.78	421.61	359.11	423.18
037_11.png	451.56	415.36	437.24	416.28	424.09	419.01	387.37	422.53	373.44	422.00	359.25	423.70
037_12.png	451.43	415.75	435.42	416.28	423.70	418.88	387.11	422.66	371.09	422.39	359.38	423.96
