007_01.png	488.41	182.03	476.69	180.73	461.85	181.77	427.34	182.94	413.93	182.03	400.39	183.72
007_02.png	492.19	181.51	481.12	179.17	464.58	182.03	429.82	182.81	418.10	180.47	402.08	182.94
007_03.png	491.28	181.77	479.17	179.82	464.06	182.29	429.69	183.33	416.02	180.60	401.82	182.94
007_04.png	492.58	182.55	478.91	180.73	465.36	183.07	431.12	183.72	415.75	181.38	403.00	183.46
007_05.png	493.49	182.94	476.95	180.99	465.23	183.07	430.99	183.46	414.06	181.12	403.25	182.68
007_06.png	492.84	184.25	476.95	182.55	464.84	183.86	431.12	184.64	413.93	183.07	403.64	184.50
007_07.png	493.23	185.03	479.95	183.33	465.89	184.50	431.90	184.89	416.67	183.46	403.91	185.03
007_08.png	495.31	185.55	483.46	184.25	467.97	185.55	433.72	185.81	419.92	183.86	405.99	185.29
007_09.png	499.35	186.72	489.06	184.77	472.92	186.20	437.50	186.07	425.91	184.38	409.89	185.94
007_10.png	499.74	188.15	489.97	186.98	473.70	186.85	439.32	187.11	426.95	185.81	410.94	186.72
007_11.png	499.74	189.19	487.89	187.76	473.31	188.02	438.54	187.76	424.74	186.72	410.55	187.50
007_12.png	499.61	189.58	485.29	187.63	472.27	188.15	437.63	187.89	422.14	186.98	409.50	188.02
