028_01.png	456.51	223.31	440.75	224.09	428.78	227.73	384.38	232.03	368.36	229.95	354.82	231.51
028_02.png	457.81	222.14	445.70	224.22	429.69	228.13	385.03	232.68	372.53	230.73	354.82	232.03
028_03.png	457.29	223.18	442.84	224.61	428.91	228.52	384.50	233.20	369.66	230.99	354.17	232.16
028_04.png	454.43	224.09	437.89	225.00	425.65	228.91	381.38	233.72	364.84	231.25	351.30	232.68
028_05.png	454.30	223.96	435.03	225.00	425.52	228.78	380.86	233.59	361.72	231.77	350.91	232.81
028_06.png	452.86	225.39	433.86	226.95	423.57	229.95	379.82	235.03	360.68	234.25	349.87	234.25
028_07.png	454.30	226.04	437.89	227.21	425.39	230.21	381.12	235.16	364.58	234.25	352.08	234.64
028_08.png	454.95	226.30	441.14	227.21	426.82	230.08	382.42	235.03	367.32	233.72	352.86	235.03
028_09.png	454.69	226.04	442.71	226.43	426.69	228.91	382.68	233.98	369.66	232.94	353.25	234.89
028_10.png	453.78	226.69	442.06	228.25	426.30	230.21	382.03	235.03	368.62	235.42	352.21	236.33
028_11.png	454.30	226.95	440.11	228.64	425.91	230.47	382.03	235.42	366.93	235.68	352.47	236.33
028_12.png	453.13	226.95	436.59	228.13	423.70	230.08	380.08	235.16	363.41	235.55	350.26	235.81
