070_01.png	518.36	265.36	503.52	264.58	489.19	264.84	451.17	263.02	435.29	261.98	418.88	261.98
070_02.png	517.19	265.75	505.08	264.58	487.24	266.14	448.83	264.45	435.94	262.37	417.45	262.89
070_03.png	516.93	266.14	502.08	265.50	486.98	266.54	448.57	264.84	433.20	263.02	416.93	263.54
070_04.png	515.36	267.45	498.70	266.14	485.81	267.32	446.88	265.89	430.08	264.06	415.11	264.45
070_05.png	514.84	267.32	494.79	266.28	483.46	268.23	445.18	266.80	425.00	264.97	413.02	265.63
070_06.png	513.80	268.23	493.75	267.84	482.68	268.23	444.53	267.19	425.13	266.41	411.98	266.54
070_07.png	511.07	268.62	494.53	268.49	480.73	268.75	441.93	267.97	425.13	267.32	410.68	267.84
070_08.png	513.28	270.05	497.00	269.53	481.64	270.18	442.97	269.01	428.13	268.49	410.94	269.14
070_09.png	514.71	270.70	501.56	270.57	483.59	271.61	445.31	269.92	432.42	269.27	412.63	269.79
070_10.png	515.36	272.79	502.08	272.00	484.11	272.39	446.61	271.09	432.68	271.09	414.97	271.48
070_11.png	513.80	272.53	498.44	272.00	482.29	272.27	444.79	270.83	429.43	271.75	412.50	271.48
070_12.png	511.33	272.92	494.66	272.92	480.60	272.92	443.49	272.27	425.78	273.05	410.81	272.53
