022_01.png	534.77	225.13	519.66	223.57	504.95	223.57	461.85	221.61	447.27	220.70	430.08	221.22
022_02.png	525.00	221.48	512.11	219.92	493.75	224.09	449.35	225.52	436.20	222.66	415.11	225.39
022_03.png	525.39	226.69	510.16	224.35	493.36	228.91	448.70	230.73	433.33	227.08	415.11	230.21
022_04.png	519.01	225.26	501.30	222.79	486.46	227.08	442.19	228.39	424.48	224.61	408.59	227.47
022_05.png	518.49	227.47	498.31	225.13	485.81	229.04	441.67	230.08	421.61	226.17	408.07	228.64
022_06.png	519.66	231.51	499.35	230.21	486.98	232.68	442.45	234.11	422.27	231.64	409.38	233.20
022_07.png	523.96	233.59	507.03	231.64	492.19	234.64	447.79	235.29	430.08	232.68	414.58	234.64
022_08.png	527.21	233.33	511.98	231.12	495.83	233.86	451.30	234.77	435.55	232.03	417.97	234.50
022_09.png	530.34	233.98	517.84	232.03	499.22	234.77	455.08	234.77	441.54	232.55	421.36	235.55
022_10.png	529.56	237.37	515.23	236.07	497.00	237.24	452.47	238.15	439.06	237.24	417.97	239.97
022_11.png	529.56	238.54	511.85	236.59	496.48	238.02	451.69	238.93	435.55	237.89	416.67	240.75
022_12.png	524.74	237.50	507.29	236.07	492.32	237.50	448.44	238.80	430.60	237.76	414.84	239.84
