023_01.png	522.39	257.55	506.38	258.07	487.76	261.20	440.36	264.06	421.75	262.76	406.64	263.15
023_02.png	517.97	255.60	506.90	255.21	484.11	260.16	435.94	262.89	421.75	260.03	401.95	260.55
023_03.png	520.83	260.42	507.03	259.38	485.81	264.06	437.76	266.41	421.09	263.02	403.52	263.80
023_04.png	517.97	262.50	502.21	261.33	483.86	265.36	434.77	267.58	416.54	264.45	401.17	265.11
023_05.png	516.02	263.28	497.00	262.63	480.73	267.06	432.42	269.40	411.20	266.14	398.96	266.02
023_06.png	515.50	267.06	496.22	267.06	479.95	269.92	431.90	272.27	410.55	269.92	398.57	269.92
023_07.png	516.41	268.10	500.26	268.10	481.90	271.22	433.07	273.18	414.45	271.36	399.22	270.57
023_08.png	520.70	269.40	507.68	269.66	486.46	272.53	437.76	274.48	421.09	272.14	403.25	271.75
023_09.png	522.92	270.96	511.72	272.00	488.41	275.13	439.45	276.95	425.26	274.87	404.30	274.48
023_10.png	522.79	274.61	511.46	277.21	488.15	279.04	439.71	280.47	425.26	280.08	404.69	278.78
023_11.png	523.44	274.35	509.11	275.78	488.28	277.86	439.58	279.69	422.27	278.78	405.08	277.73
023_12.png	523.18	275.13	507.03	276.43	488.67	277.86	439.97	280.08	420.44	278.91	405.47	278.25
