063_01.png	476.56	350.91	458.20	351.95	437.76	353.78	390.23	353.91	371.61	352.34	353.00	351.43
063_02.png	475.26	348.83	462.50	349.09	436.33	353.39	389.45	353.52	374.87	349.87	350.65	349.22
063_03.png	476.30	350.39	460.16	350.13	438.02	354.04	390.63	353.78	373.31	350.52	352.08	349.74
063_04.png	478.00	350.91	458.07	350.65	438.80	354.43	391.54	354.30	370.96	350.52	353.25	350.13
063_05.png	479.30	350.52	456.38	350.78	440.63	353.91	392.71	354.04	369.01	350.26	355.47	349.35
063_06.png	480.60	350.26	457.55	351.82	441.80	353.39	394.92	353.64	370.96	351.30	357.68	349.74
063_07.png	479.30	353.00	460.55	353.39	441.41	354.95	394.01	354.69	374.22	352.34	358.07	351.43
063_08.png	480.86	354.30	464.71	354.43	443.23	355.86	395.96	355.21	378.00	353.13	357.16	351.04
063_09.png	479.17	353.39	467.06	354.04	441.54	355.60	394.40	354.82	379.95	353.25	355.86	351.17
063_10.png	478.78	355.99	466.67	357.68	441.54	357.29	394.01	356.38	379.95	357.29	355.86	353.91
063_11.png	477.34	355.73	461.59	357.81	439.84	357.16	392.45	356.90	374.48	356.51	353.91	353.78
063_12.png	478.78	355.73	458.98	356.51	439.97	356.64	392.71	356.51	372.53	356.38	354.69	353.52
