101_01.png	468.75	311.85	448.96	311.07	431.64	312.76	379.17	312.76	359.77	309.77	339.06	310.55
101_02.png	467.71	307.16	453.52	306.38	431.38	310.42	377.73	309.25	364.32	305.47	338.28	306.90
101_03.png	457.03	300.39	439.19	298.96	419.40	301.82	366.93	301.56	349.74	297.92	328.13	298.57
101_04.png	465.23	303.91	444.27	301.56	427.73	303.78	375.39	302.08	355.47	297.14	337.24	297.53
101_05.png	462.89	301.43	449.87	299.87	426.82	301.69	374.35	299.48	361.46	296.09	336.20	297.14
101_06.png	462.24	304.04	437.89	301.56	425.13	302.21	372.92	301.17	349.87	298.18	335.94	298.18
101_07.png	462.89	305.08	442.06	301.69	425.26	302.34	373.57	301.17	353.91	297.92	335.68	299.09
101_08.png	471.88	290.36	455.08	288.80	437.50	288.67	387.50	286.46	369.14	284.25	347.92	284.89
101_09.png	464.58	285.68	450.91	283.98	429.56	283.07	379.17	280.86	364.84	279.04	340.50	281.12
101_10.png	464.19	291.54	450.00	290.75	428.91	288.28	378.13	286.07	364.32	285.94	339.32	286.07
101_11.png	462.24	292.84	444.92	290.36	426.04	288.67	376.56	286.59	358.98	286.59	337.89	286.85
101_12.png	459.11	291.54	438.93	288.02	422.66	286.46	373.18	284.64	353.91	284.11	334.89	284.11
