030_01.png	469.53	240.23	458.33	238.28	443.88	241.02	410.29	239.45	397.53	235.68	384.50	237.11
030_02.png	473.83	236.07	462.50	234.11	447.66	237.76	413.41	236.72	400.39	232.94	386.33	234.50
030_03.png	468.49	236.07	456.90	234.50	441.93	237.89	407.81	236.72	394.66	232.94	380.99	234.38
030_04.png	467.06	236.59	453.91	234.77	440.23	238.28	405.86	236.98	391.80	233.07	379.69	233.98
030_05.png	465.63	236.98	450.52	235.16	438.41	238.67	403.52	237.63	388.28	233.86	378.25	234.77
030_06.png	463.93	238.41	449.48	237.11	436.85	239.58	402.73	238.54	387.24	235.94	377.21	235.94
030_07.png	464.58	238.54	451.82	237.24	437.24	239.71	403.25	238.54	389.84	235.94	377.73	236.85
030_08.png	464.19	239.45	453.25	238.02	437.76	240.50	403.52	239.19	391.28	236.33	378.52	237.50
030_09.png	463.54	238.93	454.30	237.63	437.37	240.11	402.73	239.06	392.06	236.46	377.08	237.89
030_10.png	465.50	240.75	455.86	239.71	439.45	241.14	405.47	239.58	393.75	238.02	379.95	238.41
030_11.png	463.41	240.23	451.82	239.32	436.98	240.50	402.73	239.19	390.11	237.63	377.73	238.28
030_12.png	463.02	240.11	450.52	239.19	436.72	240.23	402.86	239.06	388.93	237.63	377.61	237.89
