033_01.png	475.78	283.72	459.38	286.46	442.06	288.67	402.21	292.32	385.81	294.66	367.97	296.09
033_02.png	494.40	283.07	481.90	286.07	463.15	288.54	422.14	291.54	408.59	292.45	387.76	294.53
033_03.png	494.66	285.16	478.78	287.37	462.11	290.11	420.83	292.84	405.21	293.62	386.72	294.92
033_04.png	486.33	284.77	468.62	287.24	452.86	289.58	411.33	292.45	394.27	293.49	376.95	295.18
033_05.png	482.81	284.89	462.37	287.37	449.09	289.58	407.68	292.71	387.89	293.88	373.83	295.05
033_06.png	478.39	274.61	458.98	277.34	446.09	278.39	406.51	281.51	388.28	284.11	374.87	285.16
033_07.png	483.20	281.51	466.28	284.25	450.13	285.55	410.29	289.06	393.62	291.41	377.08	292.84
033_08.png	484.89	282.29	470.44	285.03	452.73	286.07	412.11	289.19	397.79	291.41	379.43	292.97
033_09.png	488.28	282.16	476.17	285.42	456.64	286.72	416.14	289.84	403.64	292.06	382.94	293.23
033_10.png	489.71	284.64	476.56	288.15	457.29	288.02	416.41	291.14	404.04	294.27	383.59	295.31
033_11.png	490.36	285.55	475.00	288.41	456.90	288.67	416.80	291.80	402.08	294.92	384.89	295.96
033_12.png	491.14	285.29	473.18	288.15	457.16	288.15	417.45	291.41	400.13	294.79	384.38	295.57
